,id,title,author,advisor,year,abstract,university,degree,URI,department,discipline,language,schooltype,oadsclassifier,borndigital
138,1574,Media Aesthetics: Pergolesi's Stabat mater and its Circulation in the Long Eighteenth Century,"Meci, Jonathan Patrick","Mathew, Nicholas;",2019,"This dissertation takes as its starting point Clifford Siskin and William Warner’s recent contention that the Enlightenment is best understood as ""an event in the history of mediation,"" specifically the “proliferation” of ""new and newly important"" media that ""establish the conditions for the possibility of Enlightenment.""  Media for the circulation of music likewise proliferated during this period, resulting in the unprecedented mobility and iterability of musical works.  Giovanni Battista Pergolesi’s Stabat mater, as one of the most celebrated and copiously mediated works of the eighteenth century, offers a unique entry point into this changing mediascape and the effects of media proliferation on music discourse.  By following Pergolesi's Stabat on its global peregrinations, this dissertation surveys society's evolving relationship with new musical media, how these media became naturalized in different places, how different media interfaced with each other and how media proliferation reshaped generations of listeners’ musical experiences.   	 The first three chapters serve as archaeologies of three media particularly enmeshed in the reception of Pergolesi’s Stabat.  Chapter 1 focuses on the Neapolitan conservatory system, the medium through which the musical style that characterizes the Stabat was distilled and transmitted to Pergolesi along with his fellow students.  Not only did the conservatory system serve as a medium for the transmission of Neapolitan style, but it was also crucial in fostering a musical diaspora that enabled Neapolitan music to traverse the Alps and spread across Europe.  The second chapter examines Lenten public concerts and the new concert societies that reorganized local and supralocal sociabilities around musical performance.  Originating in a symbiotic relationship with the opera season, these concerts became a new media format in their own right.  By the end of the century, most cities in Europe had experimented with some form of “spiritual concert” and many concert organizations had also experimented with at least semi-annual performances of Pergolesi’s Stabat.  (A short intermezzo between this and the next chapter looks at the influence of Pergolesi’s example on other Stabat settings, exploring how composers managed Pergolesi’s legacy through reference and allusion).  The third chapter follows a parallel media development to that of the second chapter: the emergence of the new genre of composer biography.  The popularity of Pergolesi’s music and the misfortune of his early death drove interest in his life.  Biography offered writers and readers an opportunity to use the character of Pergolesi to (re)imagine musical communication, musical labor and musical history in ways that addressed music’s increasing mobility and iterability.  	In the process of excavating these media forms, a reoccurring theme is the material underpinning of the Stabat’s exceptional and novel fame.  Contemporary writers heaped praise on the expressivity of the Stabat.  Rather than demonstrating the origin of this unparalleled expressivity in the music itself, the reception of the Stabat strongly indicates that its vaunted ability to depict and illicit feeling was nothing less than the sum of the sentimental valences that accrued around the work in the process of its constant mediation.  The mediacy of the work, stemming from the peculiarities of Neapolitan style, allowed it to accumulate sentimental meaning, while allowing it to factor conspicuously in aesthetic debates concerning music’s new mobility and iterability.  Its early entrance into cosmopolitan circulation, though, ensured an ambiguous position in discourses surrounding notions of progress, emergent nationalism, ideas of canon formation as well as concerns over sacred music’s religious propriety and music’s gradual commercialization.  The final chapter investigates the aesthetics of media saturation, just as the first three explore those of media proliferation.  With the naturalization of once new media, the currency of the Stabat’s mediacy became devalued, initiating a decline in prestige.  But even as the Stabat’s European reputation waned, media proliferation into Europe’s colonies brought the Stabat into contact with non-European music, prompting a clash between competing aesthetic values.",ucb,,https://escholarship.org/uc/item/0bd6m68n,,,eng,REGULAR,0,0
139,1575,Some Periodic Solutions of the Two-Dimensional Stokes-Oldroyd-B System with Stress Diffusion,"Isaacson, Erica Amy","Wilkening, Jon A;",2012,"We use a limited memory BFGS optimization method to seek time-periodic solutions of the Stokes-Oldroyd-B system of equations with a 4-roller forcing field and periodic boundary conditions. The gradient of the objective function for the optimization is found using a method which is based on the calculus of variations, and employs a pseudo-spectral implicit-explicit Runge-Kutta scheme.  Once solutions are found, their  asymptotic stability is calculated via an eigenvalue method.  A variety of stationary and periodic solutions are found, plotted and systematized in a manner that suggests a global structure of periodic solutions.",ucb,,https://escholarship.org/uc/item/0bp939gf,,,eng,REGULAR,0,0
140,1576,Queer Kinship: An Exploration of the Rewards and Challenges of Planned Parenting among Gay Fathers,"Barr, Ben-David","Gambrill, Eileen;",2011,"Gay fathers are creating family forms and parenting practices that reach beyond the nuclear family model. Analysis suggests that fathers in this study are developing unique and queer versions of kinship. Fathers' desire for emotional connection leads to the creative assemblage of paid caregivers, friends, children's non-legal biological kin, and gay men's families of origin into kinship networks. These creative mixtures may be perceived as unusual family formations, but they assist gay fathers in creating social support and connected lives for themselves and their children. These findings are based on a qualitative research project that consisted of interviews with 15 gay fathers who resided in 8 households and who were raising 13 children. The participants were all self-identified gay men who had formed planned families outside of heterosexual relationships. Research aims included: To explore the lived experience of gay men raising children; To explore how gay fathers adapt concepts of kinship; To describe the role of social support in the lives of gay fathers; To present emergent and unanticipated topics.  Data-collection methods included development of a genogram that described each family and their social support networks. In-depth interviews based on a semi-structured interview guide were then conducted with participants. Data analysis techniques were based within a grounded theory framework. Analysis resulted in development of 47 repeating ideas, which were then organized into nine themes: 1) Methods of family formation and Desire to parent; 2) Challenges of parenting; 3) Rewards of parenting; 4) Kinship is about connection; 5) Biology is less and more important than I thought; 6) Importance of non-kin social supports; 7) Changes in sense of connection to the gay community; 8) I always knew I would be a dad; and 9) Experiences with social welfare institutions. Implications and recommendations for future research and practice are included.",ucb,,https://escholarship.org/uc/item/0c52x7tp,,,eng,REGULAR,0,0
141,1577,"Self-presentation, Interpersonal Perception, and Partner Selection in Computer-mediated Relationship Formation","Fiore, Andrew Rocco Tresolini","Cheshire, Coye;",2010,"The use of social and technological intermediaries to seek intimate partners has a long history. Yet the affordances and limitations of modern computer-mediated communication (CMC) systems built for this purpose — specifically, online dating sites — present new challenges and opportunities for those who use them to initiate intimate relationships. The sheer number of potential mates available on such sites is tremendous, but accurately gauging their appeal and suitability for a relationship can be difficult through CMC.This dissertation presents a longitudinal survey of users of a major U.S. online dating service as they interact with potential dates online, meet them in person, and in some cases establish intimate relationships. The survey addresses two research questions: how interpersonal perceptions change when online daters meet in person for the first time, and how online and offline perceptions are associated with relationship duration, satisfaction, and intimacy.With respect to the first research question, I find that on average measures of liking and willingness to enter into a romantic relationship decline after participants meet their dates face-to-face for the first time. This result held for both inexperienced and experienced online daters. With regard to the second research question, I find that participants' perceptions of their dates before they have met in person generally do not predict the duration of the subsequent relationship, if any. However, their perceptions on many dimensions shortly after meeting in person are significantly associated with relationship duration. At the same time, among those who do begin dating, perceptions on numerous dimensions both pre-meeting and post-meeting are associated with intimacy and, to a lesser degree, relationship satisfaction in the weeks after the first date. That is, it appears that initial judgments from online interaction do not predict whether a couple will form a relationship, but these judgments do predict metrics of relationship quality if they choose to do so.",ucb,,https://escholarship.org/uc/item/0cd9r9ws,,,eng,REGULAR,0,0
142,1578,New Transcriptional Regulators of Non-shivering Thermogenesis,"Dempersmier, Jon Michael","Sul, Hei Sook;",2015,"Unlike white adipose tissue (WAT), which stores excess energy as triglycerides, brown adipose tissue (BAT) burns fatty acids and glucose to produce heat. The thermogenic ability of BAT is due to the specialized inner mitochondrial proton transporter named uncoupling protein 1 (UCP1), which dissipates the proton motive force generated by the electron transport chain to create heat instead of ATP.  Despite data suggesting that increasing BAT activity may be a promising antiobesity therapy, an inclusive model of the transcriptional regulation of thermogenic genes remain unclear. The aim of this dissertation work was to identify and characterize novel regulators of the UCP1 promoter and nonshivering thermogenesis. 	Chapter 1 reviews BAT in both mice and human, profiling the basic mechanism of uncoupled respiration and cold-induced nonshivering thermogenesis. Unlike classical BAT, which has constitutive UCP1 expression, brown adipocyte-like cells arise in WAT depots following prolonged cold exposure and contribute to whole body thermogenic capacity. While having similar functions, these cells arise from different precursor populations, having unique gene signatures and potentially depot specific regulation. Human BAT resembles either classical BAT or brown adipocyte-like cells in a depot specific manner, with differing levels of basal UCP1 expression and expression profiles. Finally, known transcriptional and hormonal regulators of BAT are discussed.	Chapter 2 profiles my screening efforts to identify novel transcriptional regulators of the UCP1. Briefly, a library of over 1100 transcription factors was screened for activation of the UCP1 promoter. Expression profiling of the positive factors identified 6 novel, brown fat enriched transcriptional activators of UCP1. The first such transcription factor identified was the previously uncharacterized C2H2 type zinc-finger protein, Zfp516.  Zfp516 is induced by cold where it binds and activates a brown fat gene program. Zfp516 ablation is embryonic lethal, but Zfp516 knockout embryos have little to no UCP1 expression and aberrant morphology. On the other hand, adipose specific transgenic overexpression in aP2-Zfp516 resulted in marked browning of inguinal WAT, increased body temperature and whole body energy expenditure, and prevention of diet-induced obesity.	Chapter 3 profiles a second transcription factor identified in my screening efforts, the CCCH-type zinc finger protein, Zc3h10.  Zc3h10, together with multiple cofactors, binds and activates the distal UCP1 promoter. Ablation of Zc3h10 results in defective BAT differentiation in cells, while adipose specific transgenic overexpression in aP2-Zc3h10 mice results in a lean phenotype.	Finally, chapter 4 concludes this work, discussing my findings in the context of the field of brown adipocyte biology and presents future directions and remaining questions.	This study has identified novel transcriptional regulators of UCP1, contributing significantly to the understanding of brown adipocyte biology and nonshivering thermogenesis, and providing new targets for future antiobesity therapeutics.",ucb,,https://escholarship.org/uc/item/0cf4h6j1,,,eng,REGULAR,0,0
143,1579,Integration Of Locational Decisions with the Household Activity Pattern Problem and Its Applications in Transportation Sustainability,"Kang, Jee E",,2013,"Examining the Cycle: How Perceived and Actual Bicycling Risk Influence Cylcing Frequency, Roadway Design Preferences, and Support for Cycling Among Bay Area Residents",ucb,,https://escholarship.org/uc/item/0cm3b1gq,,,eng,REGULAR,0,0
144,1580,Nanomagnetism research: benefit from reduced dimensionality and interfaces,"Wu, Jie","Qiu, Ziqiang;",2010,"Along the effort of integrating the spin degree of freedom in electronic devices, magnetic structures at the nanometer scale are intensely studied because of their importance in both fundamental research and technological applications. In this dissertation, I present my Ph.D research on several subjects to reflect the broad topics of nanomagnetism research. Single-crystalline, magnetic, ultrathin films are synthesized by Molecular Beam Epitaxy (MBE) and measured by state-of-art techniques such as Magneto-Optic Kerr Effect (MOKE), Photoemission Electron Microscopy (PEEM), X-ray Circular and Linear Dichriosm (XMCD and XMLD) Spectroscopy. First, I will present my work on the quantum well state in metallic thin films. Second, I will present my study on the magnetic long range order in two-dimensional magnetic systems, particularly on the observation of stripe and bubble magnetic phases and the universal laws governing the stripe-to-bubble phase transition. Third, I will present my result on a new type of magnetic anisotropy resulting from the spin frustration at ferromagnetic/antiferromagnetic interfaces. Fourth, I will present our studies on the mechanism of the abnormal interlayer coupling in ferromagnet/antiferomagnet/ferromagnet sandwiches structure. Fifth, I will show a new method to control the oxidation process to realize the control of exchange bias. Sixth, I will revisit the topic of exchange bias and show that the exchange bias actually takes place even before the antiferromagentic spins are frozen. In the last chapter, I will summarize my research and discuss the future of this exciting field.",ucb,,https://escholarship.org/uc/item/0cm863nn,,,eng,REGULAR,0,0
145,1581,"Metapopulations in miniature: connectivity, subpopulation extinction, and recovery in microbial microcosms","Kurkjian, Helen","Simms, Ellen L;",2018,"Metapopulations occupy spatially divided habitats and understanding how that fragmentation affects their survival, growth, dispersal, and persistence is critical to their conservation.  Researchers in many sub-fields of ecology and evolutionary biology test hypotheses relating to metapopulation dynamics and landscape spatial structure. Key aspects of these hypotheses are sometimes (a) large numbers of subpopulations and dispersal corridors and (b) their positions relative to each other.  Comparing such spatial hypotheses using traditional lab equipment and methods is impractical, unwieldy, expensive, or impossible.I invented the Metapopulation Microcosm Plate (MMP) to overcome these drawbacks. This device resembles a 96-well microtiter plate; the 96 wells represent habitat patches and they are connected by dispersal corridors that can be modified in their spatial position to create various artificial landscapes, with hundreds of non-intersecting dispersal corridors of varying lengths.  The device can be filled with nutrient broth and used to culture microbial metapopulations.In Chapter One, I first demonstrate that bacterial travel time is significantly faster through MMP dispersal corridors that are shorter, but is unaffected by corridor vertical position within the plate.  Thus, MMPs satisfy the necessary assumptions for use in metapopulation experiments.  Furthermore, travel time by bacteria with fully functional flagella was significantly faster than that of bacteria with disabled flagella, indicating that the bacteria actively swim through the corridors, rather than traveling by simple diffusion. Thus, MMPs can test hypotheses that account for behavioral responses.  MMPs can be used to test many spatial hypotheses that have previously been prohibitively difficult to test. Further, by incorporating individual behavioral responses to within-patch conditions, MMPs incorporate greater realism than do directed pipetting or other artificial dispersal methods.In Chapter Two, I used MMPs to explore how recolonization and recovery after subpopulation extinction differs in metapopulations in which the dispersal corridors have different spatial arrangements.  Some metapopulations have corridors spread relatively evenly through space in a homogeneous arrangement such that most subpopulations are connected to a few neighbors, while others have corridors clustered in a heterogeneous arrangement, creating a few highly connected subpopulations and leaving most subpopulations with only one or two neighbors.  Graph theory and empirical data from other biological and non-biological networks suggest that heterogeneous metapopulations should be the most robust to subpopulation extinction.  Here, I compared the recovery of metapopulations with homogeneous and heterogeneous corridor arrangements following small, medium, and large subpopulation extinction events.  I found that while metapopulations with heterogeneous corridor arrangements had the fastest rates of recovery following extinction events of all sizes and had the shortest absolute time to recovery following medium-sized extinction events, metapopulations with homogeneous corridor arrangements had the shortest time to recovery following the smallest extinction events.  Finally, for Chapter Three I conducted an experiment to test whether metapopulations with heterogeneous corridor arrangements recover more slowly from extinctions targeted at high connectivity subpopulations than random extinctions in low connectivity subpopulations.  Simulations of the World Wide Web and other heterogeneous networks have demonstrated that, while they are very robust to random loss of nodes, targeted attacks on highly connected nodes can lead to failure of the entire network.  Based on these simulations, I predicted that metapopulations with heterogeneous corridors would recover fastest when extinctions occurred in low connectivity wells, regardless of extinction event size.  Unlike in theoretical networks, however, the corridor arrangements of metapopulations cultured in MMPs cannot be completely homogeneous, because wells on the edge will be slightly less connected than those in the center.  However, I predicted that a small deviation in connectivity would be unimportant and that recovery in metapopulations with homogeneous corridors would not be affected by whether extinctions were in low connectivity or high connectivity wells.  Instead, I found that, at both low and medium levels of extinction targeted at highly connected subpopulations, both heterogeneous and homogeneous metapopulations recovered more quickly when those extinctions were targeted at high connectivity wells, but that when many subpopulations went extinct, all metapopulations recovered fastest when those extinctions were in low connectivity wells. This work demonstrates that MMPs can be used to test the assumptions of metapopulation theory, especially those involving large numbers of subpopulations and dispersal corridors.  I have shown that metapopulations with heterogeneous corridor arrangements have the fastest rates of recovery from subpopulation extinction, but that that faster rate only translates to a shorter absolute time of recovery after larger extinction events.  Furthermore, when smaller numbers of subpopulations go extinct, metapopulations recover more quickly when those extinctions are targeted at high connectivity subpopulations, but when large numbers of subpopulations go extinct, recovery is faster when low connectivity subpopulations are targeted.  This suggests that dispersal corridors that are clustered in space may help to alleviate the effects of habitat fragmentation in some circumstances, but exacerbate them in others.",ucb,,https://escholarship.org/uc/item/0d11302q,,,eng,REGULAR,0,0
146,1582,Exotic Species and Temporal Variation in Hawaiian Floral Visitation Networks,"Imamura, Jennifer Lynn","Roderick, George;",2019,"Many studies have documented the negative impact of invasive species on populations, communities, and ecosystems, although most have focused solely on antagonistic rather than mutualistic interactions.  For mutualistic interactions, such as pollination, a key to understanding their impacts is how invasive species interact with native species and alter interaction networks.  Chapter 1 explores the impacts of invasive species on islands, particularly in regard to plants, pollinators, and how these exotic species attach to existing pollination interaction networks.  Island pollination networks differ from mainland counterparts in several important characteristics, including fewer species, more connectance, and increased vulnerability to both invasion and extinction.  A progression of invasion has been previously proposed, through which supergeneralist native species facilitate the entry of new exotic species, then are eventually replaced by a few supergeneralist invader species that ultimately dominate the interaction networks.  As a result, highly-linked exotic supergeneralists become central nodes in the networks, thus altering network topology and community structure and functioning.  Here, I evaluate the evidence for (1) native supergeneralists that provide attachment points for exotic species, (2) exotic supergeneralists that are potentially replacing the function of native species, and (3) the consequences for the replacement of native species with exotics.  Both native and exotic supergeneralist species are found on islands, which may therefore represent different points along the invasion trajectory, with consequent concerns for future conservation. Chapter 2 utilizes a long-term series of observed floral visitations to break apart the potential differences between plants and pollinators as invaders of a community.  When plants are introduced into a new environment, their reproductive success can be limited by the lack of a suitable pollinator.  If there is no suitable native pollinator, the success of exotic plants may depend on the presence of exotic pollinators, a situation mirrored for exotic plant visitors.  Yet, rarely are the distinct roles for native and non-native species of both plants and pollinators examined in the same community. This study examines the role of exotic plants and insects in floral visitation networks in Hawaii, in simple ecological communities with a depauperate native pollinator fauna.  On the island of Hawaii, in sites that differed with respect to the presence of exotic plants, floral visitors were observed and quantified across multiple years and seasons.  Where exotic plants were present, exotic insects were observed to visit both native and exotic plant species, while native insects rarely utilized exotic plant resources.  Additionally, the majority of floral visitors comprised exotic bees and syrphid flies.  In contrast, where the vegetation was dominated by native plants, native bees were major visitors. Thus, the impact of exotic plants and insect visitors on visitation networks was non-symmetrical.  Exotic plants relied upon exotic insect taxa, while exotic insect taxa were able to utilize both native and exotic plants. This study demonstrates that the role of mutualistic interactions on the success and impact of invasive species cannot be predicted by looking at isolated interactions, but must also consider the context of the interactions.Chapter 3 evaluates how these floral visitation networks vary over time.  Pollination systems provide important ecosystem services in both natural and managed ecosystems, but their future ecological stability is uncertain as a result of global change, including the impacts of invasive species, habitat loss, and a changing climate.  Understanding how these systems vary naturally through time, including intra-annually, can provide critical context for evaluating future change, as well as elucidating the complexity of interspecific interactions in the community.   This study examines temporal variation in floral visitation networks in a tropical system in Hawaii characterized by both native and non-native pollinators and plants, and less seasonal variation than in temperate regions.  The three most common floral visitors exhibited unique seasonal visitation patterns.  In the presence of only native plant species, both the exotic honeybee Apis mellifera and the endemic Hylaeus bees had similar seasonal variation in floral foraging.  However, when the vegetation was a mix of native and exotic species, Apis visitation tracked the peak blooming of exotic plants while Hylaeus only visited native plants, leading to seasonal variation in resource partitioning.  In contrast, visitation by the invasive yellowjacket Vespula pensylvanica consistently peaked during the fall, unrelated to plant blooming cycles.  Thus, even in a system with minimal seasonal climate variation, there were marked differences in the patterns of pollination interactions between seasons, suggesting that intra-annual variation must be considered in predictions for stability of pollination networks in a changing world.Finally, Chapter 4 reviews and assesses the range of conservation threats to these Hawaiian pollination systems.  Pollination interactions worldwide are facing a wide variety of threats, including habitat loss/change, agricultural intensification, pesticide/herbicide use, invasive species, parasites/disease, and global climate change.  Pollination networks in Hawaii are of special concern, because of the unique nature of Hawaii’s terrestrial biota, including both plants and pollinators.  As the sites from this study were located within a protected national park, the most likely sources for their endangerment are exotic/invasive species, the introduction and spread of parasites/disease, and the slow but potentially devastating effects of climate change.  Hawaiian ecosystems, and these sites in particular, are additionally subject to the changes and hazards associated with a zone of active geologic activity.  In this chapter, I address specifically both the rising global threats of parasites/disease and climate change and the unique local dangers of active volcanoes for Hawaiian pollination interactions.  The variety and magnitude of potential effects provide a wealth of opportunities for future research utilizing existing network data to evaluate how these factors operate both independently and interactively to create change.",ucb,,https://escholarship.org/uc/item/0d1544kt,,,eng,REGULAR,0,0
147,1583,Consequences of Confinement in Zeolite Acid Catalysis,"Gounder, Rajamani Pachayappan","Iglesia, Enrique;",2011,"The catalytic consequences of confinement within zeolite voids were examined for several elimination (alkane cracking and dehydrogenation, alkene cracking, alkanol dehydration) and addition (alkene hydrogenation, alkylation and oligomerization) reactions catalyzed by Brønsted solid acids. These reactions are mediated by cationic transition states that are confined within voids of molecular dimensions (0.4-1.3 nm) and proceed at rates that reflect the Gibbs free energies of late ion-pairs at transition states relative to those for the relevant reactants. Ion-pair stabilities depend on electrostatic interactions between organic cations and catalyst conjugate anions and on dispersion interactions between these cations and framework oxygen atoms. The former interactions are essentially unaffected by confinement, which influences weakly Brønsted acid strength, while the latter depend strongly on the sizes and shapes of voids and the species confined within them. The catalytic effects of confinement in stabilizing ion-pairs are prevalent when transition states are measured relative to gaseous reactants, but are attenuated and in some cases become irrelevant when measured with respect to confined reactants that are similar in composition and size.Zeolite voids solvate confined species by van der Waals forces and mediate compromises in their enthalpic and entropic stabilities. Confinement is generally preferred within locations that benefit enthalpic stability over entropic freedom at low temperatures, in which free energies depend more strongly on enthalpic than entropic factors. For example, the carbonylation of dimethyl ether (400-500 K) occurs with high specificity within eight-membered (8-MR) zeolite voids, but at undetectable rates within larger voids. This specificity reflects the more effective van der Waals stabilization of carbonylation transition states within the former voids. In contrast, entropic consequences of confinement become preeminent in high temperature reactions. Alkane activation turnovers (700-800 K) are much faster on 8-MR than 12-MR protons of mordenite zeolites because the relevant ion-pairs are confined only partially within shallow 8-MR side pockets and to lesser extents than within 12-MR channels. The site requirements and confinement effects found initially for elimination reactions were also pertinent for addition reactions mediated by ion-pair transition states of similar size and structure. Ratios of rate constants for elimination and addition steps involved in the same mechanistic sequence (e.g., alkane dehydrogenation and alkene hydrogenation) reflected solely the thermodynamic equilibrium constant for the stoichiometric gas-phase reaction. These relations are consistent with the De Donder non-equilibrium thermodynamic treatments of chemical reaction rates, in spite of the different reactant pressures used to measure rates in forward and reverse directions. The De Donder relations remained relevant at these different reaction conditions because the same elementary step limited rates and surfaces remained predominantly unoccupied in both directions.Rate constants for elementary steps catalyzed by zeolitic Brønsted acids reflect the combined effects of acid strength and solvation. Their individual catalytic consequences can be extricated using Born-Haber thermochemical cycles, which dissect activation energies and entropies into terms that depend on specific catalyst and reactant properties. This approach was used to show that thermal, chemical and cation-exchange treatments, which essentially change the sizes of faujasite supercage voids by addition or removal of extraframework aluminum species, influence solvation properties strongly but acid strength only weakly. These findings have clarified controversial interpretations that have persisted for decades regarding the origins of chemical reactivity and acid strength on faujasite zeolites. Born-Haber thermochemical relations, together with Marcus theory treatments of charge transfer reaction coordinates, provide a general framework to examine the effects of reactant and catalyst structure on ion-pair transition state enthalpy and entropy. The resulting structure-function relations lead to predictive insights that advance our understanding of confinement effects in zeolite acid catalysis beyond the largely phenomenological descriptions of shape selectivity and size exclusion. These findings also open new opportunities for the design and selection of microporous materials with active sites placed within desired void structures for reasons of catalytic rate or selectivity. The ability of zeolite voids to mimic biological catalysts in their selective stabilization of certain transition states by dispersion forces imparts catalytic diversity, all the more remarkable in light of the similar acid strengths among known aluminosilicates. This offers significant promise to expand the ranges of materials used and of reactions they catalyze.",ucb,,https://escholarship.org/uc/item/0d18z4sg,,,eng,REGULAR,0,0
148,1584,"Du Naturel, or Philippe de Champaigne Against Nature. Portraiture, artifice and the natural in seventeenth-century France","Douplitzky, Karine","Olson, Todd P.;",2020,"Philippe de Champaigne (1602-1674) is mostly remembered for his triple portrait of Richelieu and his hieratic series of Jansenist leaders' portraits but rarely considered for his rapport with nature despite his training as a Flemish landscape artist. By introducing the unexpected question of the natural in the context of his artistic practice, I reconsider Champaigne's rich corpus of portraits, which map his contemporary society and provide a new perspective on the evolving web of social identities.I explore how the concept of the natural, as opposed to artifice, is a shifting term that questions the ability of the painter to imitate nature, create a prototype, and give it ""life."" I successively qualify Champaigne's artistic praxis in relation to its contemporary reception within different communities – the nobility, the Crown, the Jansenist community, and finally the Royal Academy of Painting and Sculpture. Champaigne's approach to portraiture raises the issues of exemplarity, resemblance, and presence of the model. These three problematics offer a chronological and thematic understanding of the painter as a multifaceted artist who leads portraiture into different paths – decoration, diplomacy, and even the sacred.The position of the portraitist within the complex social and political agenda of the French Grand siècle, provides a particularly interesting and underexamined insight into the intricate relations between power and religion under Louis XIII's reign and later, during the Regency's social unrest. By combining formal analysis with anthropologically rich archival evidence, I consider Champaigne's portraits as active agents in history, thus providing a conceptual framework to analyze the different actors' strategies of representation.",ucb,,https://escholarship.org/uc/item/0dk8j1th,,,eng,REGULAR,0,0
149,1585,Three Essays on Management and Organization,"Hong, Bryan","de Figueiredo, Rui;",2012,"This dissertation examines how managers influence firm behavior and performance. Managers play an important role in the performance and activities of firms, given their decision-making role within organizations. I conduct three separate empirical analyses examining specific factors that influence the impact that managers have on firm behavior and performance.The first chapter investigates the following question: How does the performance impact of supervisor changes differ across levels in a hierarchy? In my results, I find that supervisor changes at higher levels result in more severe performance declines relative to lower levels in the hierarchy, even when accounting for differences in span of control. The findings suggest that reassignment and turnover of managers at higher levels may be more costly for firms, independent of their ability and other individual characteristics.The second chapter examines the following: What is the effect of replacing experienced managers with rookie managers on firm performance? And, how does this change if they are instead replaced with experienced managers? At the individual store level, I observe the behavior and performance effects of management changes when successors are newly promoted store managers, and compare this to changes where successors are experienced store managers that are reassigned. In my results, newly promoted store managers systematically cut costs that briefly lead to profit increases, but ultimately result in profit declines in subsequent months. By contrast, successors that have prior experience as a manager do not make any changes observable in my data, and I find no evidence of performance changes. These findings suggest that inexperienced managers within firms may engage in well-intentioned behavior that may be costly for firms, at least in the short run. However, managerial experience may reduce the likelihood that the same costly behavior is repeated. The results shed additional insight into how managerial experience may matter for performance, and provide a tangible estimate of the performance costs of being a rookie manager.In the final essay, I investigate the influence of top managers on corporate social responsibility (CSR). A growing body of literature suggests that individual managers may play a critical role in determining corporate social responsibility (CSR) activities.  However, attempts to quantitatively measure the individual influence managers have on CSR face significant empirical challenges.  Estimation methods unable to adequately control for firm-specific factors influencing CSR are likely to overstate the importance of individual managers in their findings.  To address these concerns, I use an identification approach allowing for the simultaneous estimation of manager and firm fixed effects, and provide quantitative estimates of the degree to which individual managers might influence CSR.  The results suggest that managers do exert some degree of individual influence on CSR outside of firm-specific factors, but that the magnitude of their effect is relatively small.  Also, when managers switch firms, I find no evidence of a relationship between their influence on CSR in their first and second firm, suggesting that managers do not exert a persistent influence on CSR independent of the firm where they are employed.",ucb,,https://escholarship.org/uc/item/0dt4c8n2,,,eng,REGULAR,0,0
